7,Baby,14
7,Baby,11
7,Baby,69
7,Baby,58
7,Baby,38
7,Baby,80
7,Baby,76
7,Baby,67
7,Baby,70
7,Baby,58
7,Baby,69
7,Baby,39
7,Baby,57
7,Baby,74
7,Baby,81
7,Baby,19
7,Baby,41
7,Baby,45
7,Baby,75
7,Baby,30
7,Baby,19
7,Baby,10
7,Baby,95
7,Baby,46
7,Baby,39
7,Baby,36
7,Baby,86
7,Baby,49
7,Baby,96
7,Baby,92
7,Beauty,81
7,Beauty,22
7,Beauty,97
7,Beauty,50
7,Beauty,59
7,Clothing,156
7,Clothing,121
7,Grocery,100
7,Grocery,26
7,Grocery,62
7,Grocery,72
7,Grocery,43
7,Grocery,74
7,Grocery,15
7,Grocery,58
7,Grocery,19
7,Grocery,21
7,Grocery,28
7,Grocery,52
7,Grocery,54
7,Grocery,90
7,Grocery,89
7,Grocery,38
7,Grocery,88
7,Grocery,76
7,Grocery,72
7,Grocery,49
7,Health,17
7,Health,156
7,Health,20
7,Movies,30
7,Movies,19
7,Movies,27
7,Movies,28
7,Movies,24
7,Movies,28
7,Movies,29
7,Music,16
7,Music,12
7,Music,9
7,Music,14
7,Music,1
7,Music,16
7,Outdoors,78
7,Outdoors,22
7,Outdoors,13
7,Outdoors,27
7,Outdoors,44
7,Sports,19
7,Sports,16
7,Sports,26
7,Sports,13
7,Sports,11
7,Traveling,126
8,Automotive,882
8,Automotive,922
8,Automotive,946
8,Beauty,98
8,Beauty,13
8,Beauty,99
8,Beauty,50
8,Beauty,37
8,Beauty,88
8,Beauty,76
8,Beauty,16
8,Cafe,15
8,Cafe,12
8,Cafe,16
8,Cafe,16
8,Cafe,16
8,Cafe,11
8,Cafe,19
8,Cafe,17
8,Cafe,13
8,Cafe,14
8,Clothing,36
8,Culture,58
8,Culture,82
8,Culture,85
8,Grocery,24
8,Grocery,90
8,Grocery,95
8,Grocery,84
8,Grocery,81
8,Grocery,28
8,Grocery,64
8,Grocery,92
8,Grocery,61
8,Grocery,83
8,Grocery,66
8,Grocery,98
8,Health,195
8,Health,182
8,Health,16
8,Home,149
8,Home,86
8,Home,28
8,Home,191
8,Home,172
8,Home,179
8,Outdoors,50
8,Outdoors,65
8,Outdoors,27
8,Restaurant,64
8,Restaurant,38
8,Restaurant,71
8,Restaurant,80
8,Restaurant,26
8,Restaurant,26
8,Restaurant,43
8,Restaurant,35
8,Restaurant,69
8,Restaurant,37
8,Restaurant,73
8,Restaurant,48
8,Restaurant,70
8,Traveling,215
8,Traveling,664
8,Traveling,448
9,Baby,93
9,Baby,61
9,Baby,55
9,Baby,34
9,Baby,61
9,Baby,45
9,Baby,89
9,Baby,92
9,Baby,25
9,Baby,95
9,Baby,34
9,Beauty,64
9,Beauty,64
9,Beauty,67
9,Beauty,36
9,Beauty,77
9,Beauty,99
9,Beauty,22
9,Beauty,19
9,Books,33
9,Books,15
9,Books,12
9,Cafe,14
9,Cafe,20
9,Cafe,13
9,Cafe,14
9,Cafe,10
9,Cafe,13
9,Cafe,10
9,Cafe,18
9,Cafe,19
9,Cafe,17
9,Cafe,15
9,Cafe,10
9,Cafe,12
9,Cafe,12
9,Cafe,20
9,Cafe,15
9,Clothing,42
9,Culture,93
9,Culture,99
9,Culture,61
9,Culture,53
9,Entertainment,17
9,Entertainment,13
9,Entertainment,13
9,Entertainment,13
9,Entertainment,25
9,Entertainment,18
9,Grocery,99
9,Grocery,54
9,Grocery,79
9,Grocery,21
9,Grocery,22
9,Grocery,10
9,Grocery,55
9,Grocery,57
9,Grocery,41
9,Grocery,34
9,Grocery,18
9,Health,76
9,Health,165
9,Health,181
9,Music,20
9,Music,9
9,Music,19
9,Music,15
9,Music,17
9,Music,4
9,Music,7
9,Restaurant,33
9,Restaurant,73
9,Restaurant,50
9,Restaurant,57
9,Restaurant,76
9,Restaurant,63
9,Restaurant,66
9,Restaurant,27
9,Restaurant,42
9,Restaurant,72
9,Restaurant,46
9,Restaurant,22
9,Restaurant,57
9,Restaurant,77
9,Restaurant,70
9,Shoes,68
9,Shoes,20
9,Shoes,38
10,Automotive,969
10,Automotive,162
10,Automotive,657
10,Baby,43
10,Baby,18
10,Baby,19
10,Baby,83
10,Baby,54
10,Baby,90
10,Baby,87
10,Baby,83
10,Baby,65
10,Beauty,86
10,Beauty,83
10,Beauty,38
10,Beauty,93
10,Beauty,57
10,Beauty,45
10,Beauty,12
10,Books,24
10,Books,39
10,Books,33
10,Books,21
10,Books,33
10,Cafe,19
10,Cafe,12
10,Cafe,16
10,Cafe,19
10,Cafe,20
10,Cafe,19
10,Cafe,20
10,Clothing,56
10,Electronics,76
10,Electronics,98
10,Electronics,55
10,Electronics,24
10,Electronics,81
10,Electronics,26
10,Electronics,58
10,Entertainment,22
10,Entertainment,26
10,Entertainment,21
10,Entertainment,29
10,Grocery,85
10,Grocery,82
10,Grocery,58
10,Grocery,47
10,Grocery,50
10,Grocery,38
10,Grocery,94
10,Health,68
10,Health,67
10,Health,149
10,Restaurant,56
10,Restaurant,22
10,Restaurant,46
10,Restaurant,66
10,Restaurant,68
10,Restaurant,50
10,Restaurant,42
10,Restaurant,58
10,Restaurant,38
10,Restaurant,76
10,Restaurant,73
10,Restaurant,65
10,Restaurant,52
10,Restaurant,61
10,Traveling,429
11,Automotive,135
11,Automotive,122
11,Automotive,843
11,Automotive,882
11,Automotive,700
11,Automotive,836
11,Beauty,88
11,Beauty,91
11,Beauty,79
11,Beauty,24
11,Beauty,54
11,Books,37
11,Books,25
11,Cafe,13
11,Cafe,10
11,Cafe,12
11,Cafe,20
11,Cafe,10
11,Cafe,17
11,Cafe,20
11,Cafe,10
11,Cafe,18
11,Clothing,29
11,Clothing,179
11,Culture,67
11,Culture,66
11,Culture,66
11,Electronics,18
11,Electronics,82
11,Electronics,75
11,Electronics,76
11,Grocery,69
11,Grocery,41
11,Grocery,53
11,Grocery,53
11,Grocery,61
11,Grocery,62
11,Grocery,89
11,Grocery,16
11,Grocery,76
11,Grocery,62
11,Grocery,86
11,Grocery,24
11,Grocery,12
11,Grocery,77
11,Health,197
11,Health,170
11,Health,46
11,Music,14
11,Music,20
11,Music,2
11,Music,6
11,Music,2
11,Outdoors,50
11,Outdoors,45
11,Outdoors,78
11,Restaurant,57
11,Restaurant,75
11,Restaurant,30
11,Restaurant,41
11,Restaurant,24
11,Restaurant,63
11,Restaurant,31
11,Restaurant,57
11,Restaurant,51
11,Restaurant,24
11,Restaurant,66
11,Restaurant,22
11,Restaurant,61
11,Shoes,71
11,Shoes,46
11,Shoes,48
11,Traveling,406
12,Automotive,875
12,Automotive,969
12,Automotive,758
12,Beauty,44
12,Beauty,96
12,Beauty,95
12,Beauty,69
12,Beauty,65
12,Beauty,18
12,Clothing,165
12,Clothing,188
12,Computers,1261
12,Culture,55
12,Culture,96
12,Culture,67
12,Culture,98
12,Culture,74
12,Entertainment,21
12,Entertainment,24
12,Entertainment,30
12,Entertainment,23
12,Entertainment,20
12,Entertainment,16
12,Grocery,67
12,Grocery,43
12,Grocery,52
12,Grocery,25
12,Grocery,36
12,Grocery,42
12,Grocery,91
12,Grocery,89
12,Grocery,70
12,Grocery,34
12,Grocery,18
12,Grocery,72
12,Grocery,96
12,Health,167
12,Health,157
12,Health,154
12,Home,167
12,Home,87
12,Home,200
12,Home,29
12,Home,78
12,Home,94
12,Home,23
12,Home,29
12,Traveling,449
12,Traveling,517
13,Beauty,55
13,Beauty,32
13,Beauty,97
13,Beauty,13
13,Beauty,81
13,Beauty,61
13,Beauty,98
13,Cafe,18
13,Cafe,17
13,Cafe,20
13,Cafe,10
13,Cafe,15
13,Cafe,18
13,Cafe,10
13,Cafe,15
13,Cafe,11
13,Cafe,13
13,Cafe,14
13,Cafe,20
13,Cafe,12
13,Clothing,59
13,Clothing,63
13,Culture,58
13,Culture,78
13,Culture,79
13,Culture,100
13,Culture,67
13,Electronics,65
13,Electronics,20
13,Electronics,68
13,Electronics,98
13,Electronics,17
13,Entertainment,15
13,Entertainment,25
13,Entertainment,25
13,Entertainment,13
13,Entertainment,17
13,Entertainment,15
13,Entertainment,30
13,Games,38
13,Games,29
13,Games,51
13,Games,33
13,Games,44
13,Games,13
13,Games,42
13,Grocery,82
13,Grocery,91
13,Grocery,84
13,Grocery,10
13,Grocery,10
13,Grocery,80
13,Grocery,98
13,Grocery,70
13,Grocery,49
13,Grocery,90
13,Grocery,98
13,Health,21
13,Health,22
13,Health,53
13,Home,129
13,Home,11
13,Home,142
13,Home,15
13,Home,93
13,Home,197
13,Restaurant,68
13,Restaurant,59
13,Restaurant,22
13,Restaurant,49
13,Restaurant,55
13,Restaurant,69
13,Restaurant,43
13,Restaurant,60
13,Restaurant,80
13,Restaurant,69
13,Tools,14
13,Tools,34
13,Tools,13
14,Automotive,681
14,Beauty,32
14,Beauty,26
14,Beauty,37
14,Beauty,21
14,Beauty,53
14,Beauty,68
14,Cafe,12
14,Cafe,15
14,Cafe,12
14,Cafe,11
14,Cafe,15
14,Clothing,60
14,Clothing,78
14,Grocery,12
14,Grocery,18
14,Grocery,43
14,Grocery,34
14,Grocery,15
14,Grocery,72
14,Grocery,44
14,Grocery,76
14,Grocery,25
14,Health,163
14,Health,82
14,Health,129
14,Jewelry,373
14,Jewelry,433
14,Jewelry,101
15,Beauty,46
15,Beauty,81
15,Beauty,20
15,Beauty,92
15,Books,32
15,Clothing,145
15,Computers,494
15,Culture,74
15,Culture,76
15,Culture,93
15,Culture,98
15,Culture,81
15,Culture,57
15,Grocery,84
15,Grocery,50
15,Grocery,68
15,Grocery,76
15,Grocery,29
15,Grocery,35
15,Grocery,36
15,Grocery,21
15,Grocery,71
15,Grocery,37
15,Grocery,39
15,Grocery,32
15,Grocery,21
15,Grocery,41
15,Grocery,17
15,Grocery,21
15,Grocery,91
15,Grocery,77
15,Grocery,65
15,Health,89
15,Health,74
15,Health,132
15,Movies,28
15,Movies,25
15,Movies,17
15,Movies,11
15,Movies,14
15,Movies,24
15,Movies,23
15,Restaurant,72
15,Restaurant,73
15,Restaurant,45
15,Restaurant,42
15,Restaurant,69
15,Restaurant,54
15,Restaurant,30
15,Restaurant,64
15,Restaurant,72
15,Restaurant,72
15,Restaurant,70
16,Automotive,820
16,Beauty,27
16,Beauty,95
16,Beauty,42
16,Beauty,43
16,Beauty,50
16,Beauty,11
16,Beauty,45
16,Beauty,33
16,Clothing,148
16,Culture,93
16,Culture,58
16,Culture,67
16,Culture,54
16,Culture,83
16,Electronics,69
16,Electronics,84
16,Electronics,83
16,Electronics,60
16,Electronics,69
16,Entertainment,18
16,Entertainment,20
16,Entertainment,25
16,Entertainment,23
16,Grocery,19
16,Grocery,63
16,Grocery,82
16,Grocery,60
16,Grocery,64
16,Grocery,22
16,Grocery,75
16,Grocery,85
16,Grocery,36
16,Grocery,98
16,Grocery,41
16,Grocery,29
16,Grocery,29
16,Health,71
16,Health,83
16,Health,152
16,Jewelry,197
16,Jewelry,444
16,Jewelry,58
16,Toys,18
16,Toys,12
16,Toys,15
16,Toys,18
16,Toys,19
16,Traveling,484
16,Traveling,774
17,Automotive,293
17,Automotive,924
17,Automotive,428
17,Automotive,935
17,Baby,68
17,Baby,41
17,Baby,32
17,Baby,84
17,Baby,20
17,Baby,78
17,Baby,87
17,Baby,92
17,Baby,71
17,Baby,31
17,Baby,11
17,Beauty,44
17,Beauty,70
17,Beauty,86
17,Beauty,47
17,Beauty,22
17,Clothing,169
17,Clothing,109
17,Clothing,22
17,Culture,83
17,Culture,65
17,Culture,61
17,Culture,63
17,Grocery,49
17,Grocery,21
17,Grocery,100
17,Grocery,87
17,Grocery,86
17,Grocery,77
17,Grocery,100
17,Grocery,92
17,Grocery,82
17,Grocery,17
17,Grocery,67
17,Grocery,33
17,Health,155
17,Health,47
17,Health,118
17,Jewelry,219
17,Jewelry,86
17,Jewelry,364
17,Kids,139
17,Kids,80
17,Kids,212
17,Kids,97
17,Kids,176
17,Kids,76
17,Kids,252
17,Kids,218
17,Kids,71
17,Kids,240
17,Kids,158
17,Kids,209
17,Kids,294
17,Kids,219
17,Kids,157
17,Kids,81
17,Kids,105
17,Kids,122
17,Movies,12
17,Movies,14
17,Movies,11
17,Movies,21
17,Movies,27
17,Movies,27
17,Music,17
17,Music,12
17,Music,14
17,Music,3
17,Music,4
17,Restaurant,59
17,Restaurant,41
17,Restaurant,29
17,Restaurant,24
17,Restaurant,20
17,Restaurant,69
17,Restaurant,34
17,Restaurant,65
17,Restaurant,58
17,Restaurant,73
17,Restaurant,52
17,Restaurant,37
17,Shoes,45
17,Shoes,55
17,Shoes,26
17,Sports,29
17,Sports,19
17,Sports,20
17,Sports,12
17,Sports,10
17,Sports,29
17,Sports,20
17,Sports,18
17,Toys,15
17,Toys,18
17,Toys,16
17,Toys,12
17,Toys,16
17,Traveling,239
17,Traveling,771
17,Traveling,645
18,Automotive,965
18,Automotive,737
18,Automotive,692
18,Automotive,581
18,Automotive,545
18,Automotive,349
18,Automotive,347
18,Beauty,72
18,Beauty,45
18,Beauty,15
18,Beauty,40
18,Beauty,60
18,Beauty,52
18,Beauty,73
18,Beauty,88
18,Clothing,199
18,Clothing,152
18,Culture,98
18,Culture,93
18,Culture,77
18,Culture,94
18,Electronics,57
18,Electronics,35
18,Electronics,79
18,Electronics,80
18,Electronics,16
18,Games,48
18,Games,4
18,Games,41
18,Games,9
18,Games,44
18,Games,43
18,Games,4
18,Games,57
18,Games,57
18,Games,49
18,Grocery,11
18,Grocery,17
18,Grocery,44
18,Grocery,40
18,Grocery,68
18,Grocery,77
18,Grocery,54
18,Grocery,37
18,Grocery,41
18,Grocery,61
18,Grocery,28
18,Grocery,16
18,Grocery,61
18,Grocery,23
18,Grocery,65
18,Grocery,92
18,Grocery,94
18,Health,70
18,Health,178
18,Health,170
18,Home,165
18,Home,46
18,Home,54
18,Home,66
18,Home,22
18,Home,179
18,Home,58
18,Home,42
18,Kids,114
18,Kids,163
18,Kids,299
18,Kids,140
18,Kids,233
18,Kids,270
18,Kids,88
18,Kids,78
18,Kids,57
18,Kids,16
18,Kids,98
18,Kids,272
18,Kids,289
18,Kids,80
18,Kids,84
18,Kids,63
18,Kids,288
18,Kids,13
18,Kids,276
18,Restaurant,76
18,Restaurant,29
18,Restaurant,27
18,Restaurant,44
18,Restaurant,29
18,Restaurant,44
18,Restaurant,33
18,Restaurant,40
18,Restaurant,48
18,Restaurant,21
18,Restaurant,20
18,Restaurant,59
18,Shoes,77
18,Shoes,58
18,Shoes,26
18,Sports,16
18,Sports,28
18,Sports,24
18,Sports,15
18,Sports,26
18,Sports,12
18,Sports,30
19,Automotive,200
19,Automotive,497
19,Automotive,609
19,Beauty,76
19,Beauty,86
19,Beauty,76
19,Beauty,61
19,Beauty,68
19,Beauty,44
19,Beauty,96
19,Cafe,10
19,Cafe,13
19,Cafe,11
19,Cafe,10
19,Cafe,20
19,Cafe,16
19,Clothing,189
19,Culture,70
19,Culture,52
19,Culture,94
19,Culture,82
19,Culture,78
19,Electronics,24
19,Electronics,46
19,Electronics,10
19,Electronics,79
19,Electronics,63
19,Electronics,89
19,Electronics,39
19,Entertainment,10
19,Entertainment,17
19,Entertainment,10
19,Entertainment,16
19,Entertainment,30
19,Entertainment,30
19,Entertainment,28
19,Entertainment,18
19,Entertainment,30
19,Grocery,38
19,Grocery,46
19,Grocery,52
19,Grocery,100
19,Grocery,16
19,Grocery,78
19,Grocery,31
19,Grocery,97
19,Grocery,56
19,Grocery,80
19,Grocery,27
19,Grocery,42
19,Grocery,14
19,Grocery,71
19,Grocery,55
19,Health,82
19,Health,80
19,Health,122
19,Music,14
19,Music,18
19,Music,12
19,Music,4
19,Music,9
19,Outdoors,45
19,Outdoors,60
19,Outdoors,48
19,Outdoors,60
19,Outdoors,77
19,Restaurant,37
19,Restaurant,35
19,Restaurant,23
19,Restaurant,20
19,Restaurant,57
19,Restaurant,50
19,Restaurant,53
19,Restaurant,30
19,Restaurant,60
19,Sports,24
19,Sports,10
19,Sports,18
19,Sports,22
19,Sports,30
19,Sports,27
19,Sports,13
19,Sports,17
19,Tools,47
19,Tools,25
19,Tools,42
19,Traveling,187
19,Traveling,727
20,Beauty,38
20,Beauty,88
20,Beauty,49
20,Beauty,67
20,Beauty,30
20,Cafe,10
20,Cafe,19
20,Cafe,10
20,Cafe,12
20,Cafe,12
20,Cafe,17
20,Cafe,20
20,Cafe,19
20,Cafe,16
20,Culture,64
20,Culture,59
20,Culture,98
20,Culture,77
20,Culture,80
20,Entertainment,14
20,Entertainment,14
20,Entertainment,24
20,Entertainment,13
20,Entertainment,26
20,Entertainment,20
20,Grocery,54
20,Grocery,47
20,Grocery,49
20,Grocery,98
20,Grocery,64
20,Grocery,17
20,Grocery,78
20,Grocery,19
20,Grocery,18
20,Grocery,60
20,Grocery,49
20,Grocery,15
20,Grocery,71
20,Grocery,77
20,Grocery,38
20,Grocery,47
20,Grocery,72
20,Grocery,58
20,Grocery,23
20,Grocery,25
20,Grocery,14
20,Grocery,92
20,Grocery,78
20,Grocery,24
20,Health,119
20,Health,123
20,Health,116
20,Home,78
20,Home,103
20,Home,63
20,Home,145
20,Home,115
20,Industrial,68
20,Industrial,692
20,Outdoors,33
20,Outdoors,48
20,Outdoors,25
20,Outdoors,59
20,Outdoors,51
20,Restaurant,41
20,Restaurant,66
20,Restaurant,37
20,Restaurant,44
20,Restaurant,42
20,Restaurant,60
20,Restaurant,66
20,Restaurant,46
20,Traveling,495
21,Automotive,719
21,Automotive,445
21,Automotive,700
21,Automotive,417
21,Automotive,345
21,Beauty,93
21,Beauty,22
21,Beauty,39
21,Beauty,87
21,Cafe,10
21,Cafe,12
21,Cafe,13
21,Cafe,15
21,Cafe,19
21,Cafe,15
21,Cafe,11
21,Cafe,14
21,Cafe,17
21,Cafe,17
21,Clothing,69
21,Clothing,17
21,Culture,69
21,Culture,53
21,Culture,76
21,Culture,54
21,Culture,79
21,Garden,134
21,Garden,121
21,Garden,96
21,Garden,117
21,Garden,169
21,Grocery,25
21,Grocery,82
21,Grocery,29
21,Grocery,65
21,Grocery,81
21,Grocery,72
21,Grocery,55
21,Grocery,43
21,Grocery,14
21,Grocery,81
21,Grocery,37
21,Grocery,31
21,Grocery,14
21,Grocery,62
21,Grocery,51
21,Grocery,82
21,Grocery,16
21,Grocery,95
21,Health,192
21,Health,126
21,Health,194
21,Jewelry,106
21,Jewelry,127
21,Jewelry,397
21,Kids,85
21,Kids,298
21,Kids,200
21,Kids,182
21,Kids,208
21,Kids,244
21,Kids,224
21,Kids,235
21,Kids,274
21,Kids,274
21,Kids,90
21,Kids,233
21,Kids,212
21,Kids,126
21,Outdoors,14
21,Outdoors,76
21,Outdoors,30
21,Outdoors,71
21,Outdoors,46
21,Sports,24
21,Sports,24
21,Sports,21
21,Sports,10
21,Sports,29
21,Sports,15
21,Sports,18
21,Traveling,316
21,Traveling,627
21,Traveling,698
22,Beauty,81
22,Beauty,28
22,Beauty,15
22,Beauty,13
22,Beauty,64
22,Beauty,43
22,Beauty,22
22,Clothing,78
22,Clothing,172
22,Electronics,37
22,Electronics,49
22,Electronics,89
22,Electronics,38
22,Electronics,85
22,Electronics,88
22,Electronics,22
22,Grocery,12
22,Grocery,75
22,Grocery,54
22,Grocery,71
22,Grocery,85
22,Grocery,81
22,Grocery,67
22,Grocery,40
22,Grocery,70
22,Grocery,72
22,Grocery,28
22,Grocery,95
22,Grocery,47
22,Grocery,25
22,Health,81
22,Health,11
22,Health,106
22,Traveling,275
22,Traveling,431
23,Automotive,399
23,Automotive,762
23,Automotive,420
23,Beauty,88
23,Beauty,65
23,Beauty,76
23,Beauty,29
23,Beauty,38
23,Beauty,98
23,Clothing,191
23,Culture,63
23,Culture,100
23,Culture,61
23,Culture,94
23,Culture,78
23,Culture,58
23,Games,13
23,Games,9
23,Games,4
23,Games,27
23,Games,18
23,Games,57
23,Games,7
23,Games,60
23,Games,32
23,Games,37
23,Games,41
23,Grocery,65
23,Grocery,12
23,Grocery,87
23,Grocery,69
23,Grocery,31
23,Grocery,92
23,Grocery,63
23,Grocery,74
23,Grocery,35
23,Grocery,83
23,Grocery,11
23,Grocery,40
23,Grocery,44
23,Grocery,97
23,Grocery,40
23,Grocery,20
23,Health,185
23,Health,163
23,Health,167
23,Home,89
23,Home,99
23,Home,84
23,Home,193
23,Home,108
23,Home,79
23,Home,101
23,Home,30
23,Home,136
23,Jewelry,234
23,Jewelry,239
23,Jewelry,102
23,Kids,154
23,Kids,281
23,Kids,115
23,Kids,287
23,Kids,211
23,Kids,85
23,Kids,204
23,Kids,26
23,Kids,92
23,Kids,294
23,Kids,231
23,Kids,185
23,Kids,133
23,Kids,82
23,Kids,226
23,Kids,275
23,Kids,106
23,Kids,119
23,Kids,295
23,Movies,11
23,Movies,17
23,Movies,24
23,Movies,20
23,Movies,25
23,Movies,12
23,Restaurant,20
23,Restaurant,78
23,Restaurant,45
23,Restaurant,51
23,Restaurant,71
23,Restaurant,48
